Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n,strategy_1,strategy_1_md,Volatility
10/2/2023,13.22004586,14.41751376,12.22950003,12.7889576,19934500,19934500,-0.032608681,KLG,S&P SmallCap 600,Consumer Staples,Corporate Action,1,0,-0.032608681,
10/3/2023,12.15669416,12.37702874,10.69099366,10.76763153,8262500,14098500,-0.158052449,KLG,S&P SmallCap 600,Consumer Staples,Corporate Action,2,-0.158052449,-0.092753624,0.088702139
3/6/2023,28.22300378,28.62360073,27.84148331,27.87009621,1451200,600760,0.001027749,KMT,S&P SmallCap 600,Industrials,Index Review,1,0,-0.012504253,0.015319874
3/7/2023,27.85102319,28.11808662,27.63164732,27.72702789,814400,585630,-0.005133399,KMT,S&P SmallCap 600,Industrials,Index Review,2,-0.005133399,-0.008786731,0.01459883
3/8/2023,27.7842549,28.10854777,27.54580437,27.98455429,913800,560700,0.009287919,KMT,S&P SmallCap 600,Industrials,Index Review,3,0.009287919,-0.002816255,0.01423146
3/9/2023,28.04178192,28.26115597,27.18336038,27.2119751,963300,581470,-0.027607343,KMT,S&P SmallCap 600,Industrials,Index Review,4,-0.027607343,-0.008955715,0.015594415
3/10/2023,27.06890213,27.06890213,25.95295362,26.27724648,1149300,603395,-0.0343499,KMT,S&P SmallCap 600,Industrials,Index Review,5,-0.0343499,-0.013788449,0.017004498
3/13/2023,25.74311863,26.66830602,25.49512986,26.29632378,1252700,634715,0.000726001,KMT,S&P SmallCap 600,Industrials,Index Review,6,0.000726001,-0.011377716,0.016952105
3/14/2023,27.04982928,27.56488149,26.53477525,26.9544487,1330700,677485,0.02502726,KMT,S&P SmallCap 600,Industrials,Index Review,7,0.02502726,-0.00642108,0.017079149
3/15/2023,25.89572689,26.17233037,25.14222417,25.75265694,1219900,712675,-0.044586026,KMT,S&P SmallCap 600,Industrials,Index Review,8,-0.044586026,-0.010941194,0.019666828
3/16/2023,25.32344566,26.00064611,25.21852866,25.39974976,1444800,766220,-0.013703719,KMT,S&P SmallCap 600,Industrials,Index Review,9,-0.013703719,-0.011114866,0.019505051
3/17/2023,25.02776633,25.22806572,23.22508099,23.64475441,16730700,1581390,-0.069094986,KMT,S&P SmallCap 600,Industrials,Index Review,10,-0.069094986,-0.016221694,0.024331573
3/20/2023,23.8259751,24.45548431,23.76874748,24.22657204,1517200,1638440,0.024606626,KMT,S&P SmallCap 600,Industrials,Index Review,11,0.024606626,-0.012872903,0.025221749
6/10/2024,174.5,182.9799957,173.4600067,176.8300018,1549900,267085,0.075477459,KRYS,S&P SmallCap 600,Health Care,Index Review,1,0,0.013352446,0.025844646
6/11/2024,175.1000061,178.4949951,170.7799988,177.4799957,689300,291940,0.003675812,KRYS,S&P SmallCap 600,Health Care,Index Review,2,0.003675812,0.00853867,0.025810814
6/12/2024,181.8800049,187.7100067,179.75,181.9600067,638500,316795,0.025242343,KRYS,S&P SmallCap 600,Health Care,Index Review,3,0.025242343,0.014250252,0.025608758
6/13/2024,181.3399963,191.7799988,181.3399963,182.7200012,485000,327490,0.004176712,KRYS,S&P SmallCap 600,Health Care,Index Review,4,0.004176712,0.011776506,0.025319532
6/14/2024,180.2100067,181.25,174.2899933,177.7799988,492500,344140,-0.027035915,KRYS,S&P SmallCap 600,Health Care,Index Review,5,-0.027035915,0.003759311,0.026374965
6/17/2024,175.75,180.0399933,174.0700073,177.7100067,398900,355085,-0.0003937,KRYS,S&P SmallCap 600,Health Care,Index Review,6,-0.0003937,0.003065909,0.026391801
6/18/2024,177.8300018,180.7200012,172.4499969,173,477300,369690,-0.026503891,KRYS,S&P SmallCap 600,Health Care,Index Review,7,-0.026503891,-0.001227998,0.027278418
6/20/2024,172.4299927,174.3099976,170.0299988,171.2100067,494800,385475,-0.010346782,KRYS,S&P SmallCap 600,Health Care,Index Review,8,-0.010346782,-0.002356729,0.027288048
6/21/2024,172.5599976,176.9600067,168.4100037,174.8200073,4774900,607280,0.02108522,KRYS,S&P SmallCap 600,Health Care,Index Review,9,0.02108522,0.000203761,0.027490181
6/24/2024,174.8000031,180.7700043,174.3300018,178.2599945,389300,611605,0.019677308,KRYS,S&P SmallCap 600,Health Care,Index Review,10,0.019677308,0.002154725,0.026447735
9/29/2023,18.88168518,19.88028,18.84503867,19.20233345,8017400,3906900,0.042786061,KSS,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,0.016981973,0.025411701
10/2/2023,19.22981841,19.62375971,18.82671548,18.88168526,29509500,5178410,-0.016698397,KSS,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,-0.016698397,1.98E-09,0.025437341
10/3/2023,18.56103455,18.79007002,17.96554269,18.13960838,5140200,5254250,-0.039301411,KSS,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,-0.039301411,-0.013100469,0.025802376
8/22/2023,22.12137029,22.67345261,22.00714736,22.59730339,90558800,50367330,0.03668125,KVUE,S&P 500,Consumer Staples,Corporate Action,1,0,0.02151463,0.016295535
8/23/2023,22.70201062,22.89238278,22.48308182,22.48308182,119406800,55801850,-0.005054655,KVUE,S&P 500,Consumer Staples,Corporate Action,2,-0.005054655,0.008175613,0.015953249
8/24/2023,22.80671547,22.93997799,22.0261854,22.52115631,372341300,73845105,0.001693473,KVUE,S&P 500,Consumer Staples,Corporate Action,3,0.001693473,0.00602413,0.01550855
8/25/2023,22.27156112,22.35795956,21.90676729,22.05076408,86974600,77533105,-0.020886682,KVUE,S&P 500,Consumer Staples,Corporate Action,4,-0.020886682,-0.000797941,0.016000749
3/6/2023,16.07247374,16.78285863,15.94815512,16.37438774,5869100,753580,0.102870846,KW,S&P SmallCap 600,Real Estate,Index Review,1,0,0.018784538,0.026148099
3/7/2023,16.35662946,16.48094641,15.87711834,15.89487839,1985800,833055,-0.029284109,KW,S&P SmallCap 600,Real Estate,Index Review,2,-0.029284109,-0.005524829,0.02676617
3/8/2023,15.85047922,16.16127327,15.79720078,16.00143623,1759800,898995,0.006703911,KW,S&P SmallCap 600,Real Estate,Index Review,3,0.006703911,-0.001473275,0.026742251
3/9/2023,15.95703704,16.08135568,15.57520618,15.58408451,1642300,947950,-0.026082141,KW,S&P SmallCap 600,Real Estate,Index Review,4,-0.026082141,-0.007596672,0.027382052
3/10/2023,15.55744501,15.74392042,14.79377995,14.9980154,2258300,1043500,-0.0376069,KW,S&P SmallCap 600,Real Estate,Index Review,5,-0.0376069,-0.013370168,0.028568631
3/13/2023,14.74937929,15.40648567,14.73161925,15.27328873,2687600,1162280,0.018353983,KW,S&P SmallCap 600,Real Estate,Index Review,6,0.018353983,-0.008287306,0.028805307
3/14/2023,15.72616089,16.02807491,15.45088694,15.66400242,2528900,1269810,0.025581504,KW,S&P SmallCap 600,Real Estate,Index Review,7,0.025581504,-0.00363062,0.029353859
3/15/2023,15.23776901,15.55744303,15.20225061,15.548563,2089100,1353475,-0.007369727,KW,S&P SmallCap 600,Real Estate,Index Review,8,-0.007369727,-0.004074596,0.029378196
3/16/2023,15.33544709,15.59296095,14.92697456,15.51304245,1950000,1431035,-0.002284491,KW,S&P SmallCap 600,Real Estate,Index Review,9,-0.002284491,-0.003867422,0.029378318
3/17/2023,15.35320922,15.39760764,14.08339388,14.52738571,25981400,2695505,-0.063537294,KW,S&P SmallCap 600,Real Estate,Index Review,10,-0.063537294,-0.009613256,0.032354538
3/20/2023,14.49186638,14.74050195,14.26987087,14.33202934,2619000,2798225,-0.013447455,KW,S&P SmallCap 600,Real Estate,Index Review,11,-0.013447455,-0.009844298,0.032417076
9/5/2023,16.99863192,17.83228631,16.93943814,17.53138161,9248100,2384410,0.079586803,LBRT,S&P SmallCap 600,Energy,Index Review,1,0,0.031340739,0.022493987
9/6/2023,17.44258966,17.78789016,17.35379804,17.64976883,5089700,2496930,0.006752875,LBRT,S&P SmallCap 600,Energy,Index Review,2,0.006752875,0.019152627,0.022490674
9/7/2023,17.64976995,17.88654697,17.48205266,17.54124832,5291900,2604685,-0.006148551,LBRT,S&P SmallCap 600,Energy,Index Review,3,-0.006148551,0.010640394,0.022341252
9/8/2023,17.51164895,17.8470835,17.51164895,17.52151489,4310400,2748645,-0.001124973,LBRT,S&P SmallCap 600,Energy,Index Review,4,-0.001124973,0.007690074,0.022131032
9/11/2023,17.78789125,17.79775719,17.48205262,17.49191856,2897000,2793700,-0.001689142,LBRT,S&P SmallCap 600,Energy,Index Review,5,-0.001689142,0.005803839,0.022159788
9/12/2023,17.71882979,18.08879424,17.62510614,17.83721924,4243100,2907525,0.019740583,LBRT,S&P SmallCap 600,Energy,Index Review,6,0.019740583,0.008222106,0.022329935
9/13/2023,17.96547311,18.00493689,17.63990447,17.76815987,3859000,3019565,-0.003871645,LBRT,S&P SmallCap 600,Energy,Index Review,7,-0.003871645,0.006467142,0.021254817
9/14/2023,18.04440035,18.14305604,17.88654712,17.93587685,6264800,3233385,0.009439187,LBRT,S&P SmallCap 600,Energy,Index Review,8,0.009439187,0.006892061,0.020795962
9/15/2023,17.95560874,18.12332603,17.82242131,17.93587685,39787000,5134130,0,LBRT,S&P SmallCap 600,Energy,Index Review,9,0,0.006126277,0.020843262
9/18/2023,18.10359228,18.19238389,17.69909801,18.0838604,3531200,5221375,0.008250701,LBRT,S&P SmallCap 600,Energy,Index Review,10,0.008250701,0.006384211,0.020770342
6/10/2024,12.26407653,12.63090813,12.15501879,12.34339142,4270800,3636035,0.017156831,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,1,0,0.006467253,0.028187071
6/11/2024,12.27399157,12.27399157,11.4114414,11.43126965,3731600,3724405,-0.073895556,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,2,-0.073895556,-0.033953102,0.032346259
6/12/2024,11.58989996,11.70887325,11.31229782,11.31229782,2897900,3729445,-0.010407577,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,3,-0.010407577,-0.025869014,0.032314274
6/13/2024,11.29246827,11.44118345,11.1239239,11.28255367,2273500,3752195,-0.002629364,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,4,-0.002629364,-0.020008087,0.032206054
6/14/2024,11.18297333,11.39209399,10.97385363,11.02364349,2362800,3752980,-0.022947835,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,5,-0.022947835,-0.020228723,0.032415632
6/17/2024,10.9738535,11.73067023,10.9738535,11.5912571,4050100,3687745,0.051490562,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,6,0.051490562,-0.009143499,0.034618504
6/18/2024,11.59125691,11.90991658,11.50163364,11.50163364,3143500,3754710,-0.007731987,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,7,-0.007731987,-0.008881257,0.034521348
6/20/2024,11.43192624,11.9099167,11.35226132,11.82029343,3827600,3703010,0.027705611,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,8,0.027705611,-0.004523201,0.034671032
6/21/2024,11.85016763,12.1289958,11.54146631,12.02941418,49135100,6030020,0.017691672,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,9,0.017691672,-0.002126014,0.033645353
6/24/2024,11.87008374,12.25845091,11.86012538,11.98958111,5091300,6160175,-0.003311306,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,10,-0.003311306,-0.002238207,0.031682922
9/26/2022,14.86999989,15.22999954,14.40999985,14.56999969,13478900,2054585,0.083271368,LESL,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,-0.020174862,0.032815234
9/27/2022,14.71000004,14.97999954,13.63000011,14.25,43809000,4165380,-0.021962917,LESL,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,-0.021962917,-0.02084734,0.033053937
9/28/2022,14.19999981,15.10999966,14.17500019,15.06999969,3691800,4283885,0.057543838,LESL,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,0.057543838,0.004483295,0.035424427
9/5/2023,24.0054312,24.09783122,23.37711323,23.41407394,4063300,1826210,-0.033193431,LNC,S&P SmallCap 600,Financials,Index Review,1,0,-0.024634311,0.017073096
9/6/2023,23.25699369,23.81139198,23.18307403,23.58039284,2431500,1833220,0.007103373,LNC,S&P SmallCap 600,Financials,Index Review,2,0.007103373,-0.008852963,0.017257981
9/7/2023,23.42331286,23.68203076,22.73031545,22.87815475,3650100,1901965,-0.029780593,LNC,S&P SmallCap 600,Financials,Index Review,3,-0.029780593,-0.015653075,0.016882507
9/8/2023,22.88739382,23.89455016,22.88739382,23.71899033,3015000,1960270,0.036752771,LNC,S&P SmallCap 600,Financials,Index Review,4,0.036752771,-0.002983084,0.018970259
9/11/2023,23.931509,24.04238936,22.69335355,22.73031425,2488900,1997910,-0.04168289,LNC,S&P SmallCap 600,Financials,Index Review,5,-0.04168289,-0.01062357,0.020392336
9/12/2023,22.7580357,23.30319384,22.73031693,23.14611435,1801100,1991180,0.018292756,LNC,S&P SmallCap 600,Financials,Index Review,6,0.018292756,-0.005966128,0.020977552
9/13/2023,23.52495367,23.53419385,22.72107758,22.78575706,2002300,1998655,-0.015568803,LNC,S&P SmallCap 600,Financials,Index Review,7,-0.015568803,-0.007258323,0.020726236
9/14/2023,23.24775352,23.77443128,23.04447491,23.75595093,2514400,2053820,0.042578961,LNC,S&P SmallCap 600,Financials,Index Review,8,0.042578961,-0.001299082,0.023008734
9/15/2023,23.35863448,24.33807038,23.34015413,24.05163193,44246700,4179670,0.012446608,LNC,S&P SmallCap 600,Financials,Index Review,9,0.012446608,0.000213844,0.022757541
9/18/2023,23.86682919,24.23642744,23.52494972,24.00542831,2514200,4199165,-0.001921018,LNC,S&P SmallCap 600,Financials,Index Review,10,-0.001921018,-1.20E-08,0.022580762
10/7/2022,70.38999939,70.54000092,63.74000168,65.44000244,5058100,1113000,-0.123962448,LNTH,S&P MidCap 400,Health Care,Corporate Action,1,0,-0.070322446,0.039135757
10/10/2022,65.62999725,67.42299652,64.70999908,66.23000336,1923900,1169890,0.012072141,LNTH,S&P MidCap 400,Health Care,Corporate Action,2,0.012072141,-0.029549624,0.039070272
10/11/2022,66.54000092,67.80500031,63.29999924,67.04000092,15528900,1909655,0.01223007,LNTH,S&P MidCap 400,Health Care,Corporate Action,3,0.01223007,-0.015863989,0.03941211
10/12/2022,67.59999847,68.13999939,65.79000092,67.72000122,1006300,1915870,0.010143203,LNTH,S&P MidCap 400,Health Care,Corporate Action,4,0.010143203,-0.009482875,0.039176924
6/29/2022,41.22000122,42.52000046,40.43000031,41.31000137,4101500,812935,0.093725202,LRN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,0.00218341,0.037735706
6/30/2022,40.70999908,41.93000031,40.15000153,40.79000092,2162700,901120,-0.012587762,LRN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,-0.012587762,-0.005215918,0.037903747
7/1/2022,40.68000031,41.81999969,39.45000076,41.31999969,9658800,1366290,0.012993351,LRN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,3,0.012993351,0.000808657,0.03790011
7/5/2022,40.50999832,41.33000183,38.45999908,40.27999878,1701300,1438920,-0.025169432,LRN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,4,-0.025169432,-0.005701131,0.038405238
10/16/2023,402.2399902,419.0100098,401.8399963,416.6400146,11454200,1820455,0.103126935,LULU,S&P 500,Consumer Discretionary,Corporate Action,1,0,0.035799584,0.027653733
10/17/2023,415,419.8599854,412.1900024,412.9400024,28064700,3186650,-0.008880597,LULU,S&P 500,Consumer Discretionary,Corporate Action,2,-0.008880597,0.013300533,0.027817641
10/18/2023,412.019989,417.2000122,404.769989,405.6099854,3750100,3299770,-0.017750804,LULU,S&P 500,Consumer Discretionary,Corporate Action,3,-0.017750804,0.00279269,0.027972879
3/6/2023,3.190000057,3.470000029,3.180000067,3.299999952,49719800,41351940,0.041009424,LUMN,S&P SmallCap 600,Communication Services,Index Review,1,0,0.034482725,0.051994191
3/7/2023,3.279999971,3.289999962,3.099999905,3.109999895,30937300,41250930,-0.057575776,LUMN,S&P SmallCap 600,Communication Services,Index Review,2,-0.057575776,-0.01253921,0.052434031
3/8/2023,3.099999905,3.130000114,2.99000001,3.019999981,32658200,40356330,-0.02893888,LUMN,S&P SmallCap 600,Communication Services,Index Review,3,-0.02893888,-0.017763853,0.052368394
3/9/2023,3.019999981,3.049999952,2.859999895,2.880000114,42294100,35851500,-0.046357572,LUMN,S&P SmallCap 600,Communication Services,Index Review,4,-0.046357572,-0.024294666,0.029973858
3/10/2023,2.869999886,2.880000114,2.640000105,2.680000067,44720200,35030150,-0.069444458,LUMN,S&P SmallCap 600,Communication Services,Index Review,5,-0.069444458,-0.03197492,0.031533806
3/13/2023,2.460000038,2.690000057,2.430000067,2.599999905,51806800,35887090,-0.029850806,LUMN,S&P SmallCap 600,Communication Services,Index Review,6,-0.029850806,-0.030825504,0.031536641
3/14/2023,2.680000067,2.730000019,2.519999981,2.599999905,26630600,35726970,0,LUMN,S&P SmallCap 600,Communication Services,Index Review,7,0,-0.02642186,0.030087579
3/15/2023,2.50999999,2.619999886,2.440000057,2.589999914,32180500,35673405,-0.00384615,LUMN,S&P SmallCap 600,Communication Services,Index Review,8,-0.00384615,-0.023510977,0.030233179
3/16/2023,2.569999933,2.569999933,2.410000086,2.49000001,41526400,36548030,-0.038610003,LUMN,S&P SmallCap 600,Communication Services,Index Review,9,-0.038610003,-0.02438175,0.030281076
3/17/2023,2.440000057,2.549999952,2.369999886,2.480000019,316011200,51025860,-0.00401606,LUMN,S&P SmallCap 600,Communication Services,Index Review,10,-0.00401606,-0.022257054,0.030534883
3/20/2023,2.450000048,2.549999952,2.380000114,2.49000001,42419700,52003610,0.004032254,LUMN,S&P SmallCap 600,Communication Services,Index Review,11,0.004032254,-0.019948704,0.029327217
5/6/2024,18.44000053,21.03000069,18.22999954,20.67000008,87046900,43372150,0.179794494,MARA,S&P SmallCap 600,Information Technology,Corporate Action,1,0,0.120932727,0.069733087
5/7/2024,20.09000015,20.68000031,19.70000076,20.20999908,88992700,46088195,-0.022254523,MARA,S&P SmallCap 600,Information Technology,Corporate Action,2,-0.022254523,0.047993452,0.070075707
5/8/2024,19.59000015,20.28000069,18.77000046,20.09000015,39681100,46341330,-0.005937602,MARA,S&P SmallCap 600,Information Technology,Corporate Action,3,-0.005937602,0.029826456,0.069486642
12/13/2022,8.989999771,9.25,8.789999962,9.239999771,57500,68833.33333,0.087058797,MBC,S&P 500,Industrials,Corporate Action,1,0,0.027808677,0.188668586
12/14/2022,9.029999733,9.029999733,9,9,141000,86875,-0.025974002,MBC,S&P 500,Industrials,Corporate Action,2,-0.025974002,0.000556186,0.1605197
12/15/2022,8.210000038,8.289999962,7.460000038,7.699999809,25623000,5194100,-0.144444466,MBC,S&P 500,Industrials,Corporate Action,3,-0.144444466,-0.047830923,0.140857361
12/13/2022,8.989999771,9.25,8.789999962,9.239999771,57500,68833.33333,0.087058797,MBC,S&P SmallCap 600,Industrials,Corporate Action,1,0,0.027808677,0.188668586
12/14/2022,9.029999733,9.029999733,9,9,141000,86875,-0.025974002,MBC,S&P SmallCap 600,Industrials,Corporate Action,2,-0.025974002,0.000556186,0.1605197
12/15/2022,8.210000038,8.289999962,7.460000038,7.699999809,25623000,5194100,-0.144444466,MBC,S&P SmallCap 600,Industrials,Corporate Action,3,-0.144444466,-0.047830923,0.140857361
12/16/2022,7.75,9.329999924,7.545000076,9.300000191,36235900,10367733.33,0.207792262,MBC,S&P SmallCap 600,Industrials,Corporate Action,4,0.207792262,0.008620702,0.179041326
12/19/2022,8.43999958,8.680000305,7.929999828,8.470000267,5475800,9668885.714,-0.089247302,MBC,S&P SmallCap 600,Industrials,Corporate Action,5,-0.089247302,-0.011568399,0.164050706
9/26/2022,9.479999542,9.800000191,9.210000038,9.289999962,6462600,2260950,0.076477386,MCW,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1,0,-0.020042151,0.038241932
9/27/2022,9.345000267,9.520000458,8.784999847,8.819999695,2979700,2356835,-0.050592063,MCW,S&P SmallCap 600,Consumer Discretionary,Corporate Action,2,-0.050592063,-0.03481012,0.038858608
